Date,BTC,MSTR
2024-08-14,58737.26953125,130.3699951171875
2024-08-15,57560.09765625,131.92999267578125
2024-08-16,58894.10546875,133.0399932861328
2024-08-19,59493.453125,135.35000610351562
2024-08-20,59012.79296875,133.69000244140625
2024-08-21,61175.19140625,141.4199981689453
2024-08-22,60381.9140625,133.80999755859375
2024-08-23,64094.35546875,150.00999450683594
2024-08-26,62880.66015625,146.89999389648438
2024-08-27,59504.1328125,140.00999450683594
2024-08-28,59027.625,132.08999633789062
2024-08-29,59388.1796875,132.55999755859375
2024-08-30,59119.4765625,132.4199981689453
2024-09-03,57431.0234375,122.31999969482422
2024-09-04,57971.5390625,124.8499984741211
2024-09-05,56160.48828125,119.56999969482422
2024-09-06,53948.75390625,114.30000305175781
2024-09-09,57019.53515625,124.81999969482422
2024-09-10,57648.7109375,129.63999938964844
2024-09-11,57343.171875,129.27999877929688
2024-09-12,58127.01171875,130.77000427246094
2024-09-13,60571.30078125,141.47000122070312
2024-09-16,58192.5078125,134.52999877929688
2024-09-17,60308.5390625,131.27000427246094
2024-09-18,61649.6796875,132.6699981689453
2024-09-19,62940.45703125,144.66000366210938
2024-09-20,63192.9765625,144.77999877929688
2024-09-23,63329.80078125,149.97000122070312
2024-09-24,64301.96875,153.8800048828125
2024-09-25,63143.14453125,151.94000244140625
2024-09-26,65181.01953125,165.97999572753906
2024-09-27,65790.6640625,176.22000122070312
2024-09-30,63329.5,168.60000610351562
2024-10-01,60837.0078125,162.69000244140625
2024-10-02,60632.78515625,164.63999938964844
2024-10-03,60759.40234375,163.41000366210938
2024-10-04,62067.4765625,176.50999450683594
2024-10-07,62236.66015625,186.08999633789062
2024-10-08,62131.96875,192.1999969482422
2024-10-09,60582.1015625,188.91000366210938
2024-10-10,60274.5,183.33999633789062
2024-10-11,62445.08984375,212.58999633789062
2024-10-14,66046.125,201.6699981689453
2024-10-15,67041.109375,194.30999755859375
2024-10-16,67612.71875,194.08999633789062
2024-10-17,67399.8359375,193.4199981689453
2024-10-18,68418.7890625,215.86000061035156
2024-10-21,67367.8515625,219.0500030517578
2024-10-22,67361.40625,219.6999969482422
2024-10-23,66432.1953125,213.9499969482422
2024-10-24,68161.0546875,235.88999938964844
2024-10-25,66642.4140625,234.33999633789062
2024-10-28,69907.7578125,255.33999633789062
2024-10-29,72720.4921875,258.239990234375
2024-10-30,72339.5390625,247.30999755859375
2024-10-31,70215.1875,244.5
2024-11-01,69482.46875,229.7100067138672
2024-11-04,67811.5078125,222.99000549316406
2024-11-05,69359.5625,227.8000030517578
2024-11-06,75639.078125,257.80999755859375
2024-11-07,75904.859375,270.80999755859375
2024-11-08,76545.4765625,270.4200134277344
2024-11-11,88701.484375,340.0
2024-11-12,87955.8125,356.5899963378906
2024-11-13,90584.1640625,328.3800048828125
2024-11-14,87250.4296875,327.6700134277344
2024-11-15,91066.0078125,340.6499938964844
2024-11-18,90542.640625,384.7900085449219
2024-11-19,92343.7890625,430.5400085449219
2024-11-20,94339.4921875,473.8299865722656
2024-11-21,98504.7265625,397.2799987792969
2024-11-22,98997.6640625,421.8800048828125
2024-11-25,93102.296875,403.45001220703125
2024-11-26,91985.3203125,353.69000244140625
2024-11-27,95962.53125,388.8399963378906
2024-11-29,97461.5234375,387.4700012207031
2024-12-02,95865.3046875,380.29998779296875
2024-12-03,96002.1640625,373.42999267578125
2024-12-04,98768.53125,406.0
2024-12-05,96593.5703125,386.3999938964844
2024-12-06,99920.7109375,395.010009765625
2024-12-09,97432.71875,365.3399963378906
2024-12-10,96675.4296875,377.32000732421875
2024-12-11,101173.03125,411.3999938964844
2024-12-12,100043.0,392.19000244140625
2024-12-13,101459.2578125,408.6700134277344
2024-12-16,106029.71875,408.5
2024-12-17,106140.6015625,386.4200134277344
2024-12-18,100041.5390625,349.6400146484375
2024-12-19,97490.953125,326.4599914550781
2024-12-20,97755.9296875,364.20001220703125
2024-12-23,94686.2421875,332.2300109863281
2024-12-24,98676.09375,358.17999267578125
2024-12-26,95795.515625,341.04998779296875
2024-12-27,94164.859375,330.0
2024-12-30,92643.2109375,302.9599914550781
2024-12-31,93429.203125,289.6199951171875
2025-01-02,96886.875,300.010009765625
2025-01-03,98107.4296875,339.6600036621094
2025-01-06,102078.0859375,379.0899963378906
2025-01-07,96922.703125,341.42999267578125
2025-01-08,95043.5234375,331.70001220703125
2025-01-10,94701.453125,327.9100036621094
2025-01-13,94516.5234375,328.3999938964844
2025-01-14,96534.046875,342.1700134277344
2025-01-15,100504.4921875,360.6199951171875
2025-01-16,99756.90625,367.0
2025-01-17,104462.0390625,396.5
2025-01-21,106146.265625,389.1000061035156
2025-01-22,103653.0703125,377.30999755859375
2025-01-23,103960.171875,373.1199951171875
2025-01-24,104819.484375,353.6700134277344
2025-01-27,102087.6875,347.9200134277344
2025-01-28,101332.4765625,335.92999267578125
2025-01-29,103703.2109375,341.25
2025-01-30,104735.3046875,340.0899963378906
2025-01-31,102405.0234375,334.7900085449219
2025-02-03,101405.421875,347.0899963378906
2025-02-04,97871.8203125,348.30999755859375
2025-02-05,96615.4453125,336.70001220703125
2025-02-06,96593.296875,325.4599914550781
2025-02-07,96529.0859375,327.55999755859375
2025-02-10,97437.5546875,334.6199951171875
2025-02-11,95747.4296875,319.4599914550781
2025-02-12,97885.859375,326.82000732421875
2025-02-13,96623.8671875,324.9200134277344
2025-02-14,97508.96875,337.7300109863281
2025-02-18,95539.546875,333.9700012207031
2025-02-19,96635.609375,318.6700134277344
2025-02-20,98333.9375,323.9200134277344
2025-02-21,96125.546875,299.69000244140625
2025-02-24,91418.171875,282.760009765625
2025-02-25,88736.171875,250.50999450683594
2025-02-26,84347.0234375,263.2699890136719
2025-02-27,84704.2265625,240.0500030517578
2025-02-28,84373.0078125,255.42999267578125
2025-03-03,86065.671875,250.9199981689453
2025-03-04,87222.1953125,275.1499938964844
2025-03-05,90623.5625,308.54998779296875
2025-03-06,89961.7265625,304.1099853515625
2025-03-07,86742.671875,287.17999267578125
2025-03-10,78532.0,239.27000427246094
2025-03-11,82862.2109375,260.5899963378906
2025-03-12,83722.359375,262.54998779296875
2025-03-13,81066.703125,263.260009765625
2025-03-14,83969.1015625,297.489990234375
2025-03-17,84075.6875,294.2699890136719
2025-03-18,82718.5,283.19000244140625
2025-03-19,86854.2265625,304.2300109863281
2025-03-20,84167.1953125,302.07000732421875
2025-03-21,84043.2421875,304.0
2025-03-24,87498.9140625,335.7200012207031
2025-03-25,87471.703125,341.80999755859375
2025-03-26,86900.8828125,329.30999755859375
2025-03-27,87177.1015625,324.5899963378906
2025-03-28,84353.1484375,289.4100036621094
2025-03-31,82548.9140625,288.2699890136719
2025-04-01,85169.171875,306.0199890136719
